0.180088551798877,0.180088551798877,0.180088551798877
0.103714456830041,0.103714456830041,0.103714456830041
0.821490347302281,0.821490347302281,0.821490347302281
0.972723851899022,0.972723851899022,0.972723851899022
0.312254395015656,0.312254395015656,0.312254395015656
0.134821688819128,0.134821688819128,0.134821688819128
0.678696958664198,0.678696958664198,0.678696958664198
0.272890296426085,0.272890296426085,0.272890296426085
0.990816768254534,0.990816768254534,0.990816768254534
0.146831659668512,0.146831659668512,0.146831659668512
