0.681739538294142,0.0405445653202685,0.0405445653202685
0.33041011278071,0.0251079942216668,0.0251079942216668
0.779363832799422,0.963171677646773,0.963171677646773
0.675626680569549,0.0907135699366748,0.0907135699366748
0.880478991605565,0.104250827852753,0.104250827852753
0.80676384633722,0.789128753258441,0.789128753258441
0.781852134867502,0.950759296282548,0.950759296282548
0.0101234572986716,0.0370739023373806,0.0370739023373806
0.691011503660591,0.670478710285611,0.670478710285611
0.621660427479847,0.52167799068693,0.52167799068693
