0.678437565303611,0.678437565303611,0.678437565303611
0.877018800879372,0.877018800879372,0.877018800879372
0.863616861805141,0.863616861805141,0.863616861805141
0.269821023228495,0.269821023228495,0.269821023228495
0.744029798425748,0.744029798425748,0.744029798425748
0.462879531301036,0.462879531301036,0.462879531301036
0.575541782460893,0.575541782460893,0.575541782460893
0.535657135553498,0.535657135553498,0.535657135553498
0.290622032848476,0.290622032848476,0.290622032848476
0.672002891857178,0.672002891857178,0.672002891857178
