0.981601838945226,0.981601838945226,0.981601838945226
0.554345999636849,0.554345999636849,0.554345999636849
0.237115671502946,0.237115671502946,0.237115671502946
0.950187346409162,0.950187346409162,0.950187346409162
0.179747269106911,0.179747269106911,0.179747269106911
0.700105366623078,0.700105366623078,0.700105366623078
0.582628981015938,0.582628981015938,0.582628981015938
0.246207487418413,0.246207487418413,0.246207487418413
0.755209584606443,0.755209584606443,0.755209584606443
0.765890097136558,0.765890097136558,0.765890097136558
