0.28476611258684,0.28476611258684,0.28476611258684
0.231673198394325,0.231673198394325,0.231673198394325
0.61061448120075,0.61061448120075,0.61061448120075
0.63055366958983,0.63055366958983,0.63055366958983
0.615464739788074,0.615464739788074,0.615464739788074
0.93733120194512,0.93733120194512,0.93733120194512
0.589716179570982,0.589716179570982,0.589716179570982
0.956757839283327,0.956757839283327,0.956757839283327
0.21979713636441,0.21979713636441,0.21979713636441
0.859777302415938,0.859777302415938,0.859777302415938
